sentence,label
"['Reizet', 'vroeg', 'uit', ',', 'en', 'wilt', 'ook', 'vroeg', 'logieren', ';', 'En', 'om', 'mijden', 'plagen', 'of', 'vuile', 'dieren', ',', 'De', 'bedden', 'en', 'lakens', 'slaat', 'neerstig', 'gade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Die', 'alleen', 'kan', 'ons', 'doen', 'ijveren', 'en', 'zwoegen', ',', 'ook', 'als', 'wij', 'met', 'ondank', 'overladen', 'worden', ',', 'als', 'wij', 'zien', 'dat', 'ons', 'werk', 'nutteloos', 'is', ',', 'als', 'de', 'teleurstellingen', 'over', 'ons', 'komen', ';', 'zij', 'geeft', 'den', 'man', 'krachten', 'om', 'ook', 'dan', 'te', 'blijven', 'voortgaan', 'op', 'zijn', 'moeijelijk', 'pad', ',', 'want', 'zij', 'leert', 'hem', 'dat', 'eerst', 'in', 'de', 'toekomst', 'de', 'belooning', 'moet', 'verwacht', 'worden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Die', 'aan', 'de', 'oppervlakte', 'in', 'groten', 'overvloed', 'komen', ',', 'springen', 'voort', 'uit', 'fonteinen', ',', 'die', 'echter', 'zeldzaam', 'zyn', ';', 'Zodanig', 'is', 'in', 'Vrankryk', 'de', 'Fontein', 'Gabian', ',', 'waar', 'van', 'de', 'Olie', 'uitnemend', 'is', 'voor', 'het', 'vernagelen', 'der', 'Paarden', ',', 'en', 'in', 'de', 'Archipel', ',', 'die', 'welke', 'men', 'Peterolie', 'noemt', ',', 'om', 'dat', 'zy', 'uit', 'Rotzen', 'en', 'steenachtige', 'plaatzen', 'voortkomt', ';', 'Men', 'heeft', 'ze', 'ook', 'in', 'de', 'Provincie', 'van', 'Shirvan', 'by', 'de', 'Stad', 'Baku', ',', 'aan', 'de', 'Cas', 'pise', 'Zee', ',', 'en', 'in', 'andere', 'plaatsen', 'van', 'Persie', ';', 'zie', 'Kampher', 'Amoen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Onze', 'buuren', ',', 'indien', 'zij', 'niet', 'wisten', 'dat', 'wij', 'ons', 'met', 'zulk', 'volkjen', 'niet', 'ophielden', ',', 'zouden', 'moeten', 'denken', 'dat', 'wij', 'Comedianten', 'logeerden', ',', 'en', 'dat', 'die', 'alle', 'namiddag', 'zig', 'oefenden', 'in', 'het', 'declameeren', ':', 'ik', 'zou', 'daar', 'ook', 'al', 'lang', 'een', 'schotjen', 'voor', 'geschooten', ',', 'en', 'al', 'die', 'koningen', 'en', 'prinsen', 'mijn', 'huis', 'uitgeboend', 'hebben', ',', 'maar', 'onze', 'mietje', 'vreest', 'dat', 'cornelis', 'dan', 'misschien', 'een', 'vlasbaarde', 'collegie', 'zoude', 'oprechten', ',', 'op', 'de', 'gemene', 'beurs', ',', 'en', 'dat', 'kon', 'nog', 'gekker', 'uitkomen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['j', '.', 'bode', ',', 'enz', '.', ',', 'en', 'leert', 'uit', 'de', 'Teuthonista', ',', 'hoe', 'ook', 'in', 'Gelder', 'en', 'Kleef', 'apen', 'voor', 'open', ',', 'aver', 'voor', 'over', ',', 'affgaden', 'voor', 'afgoden', 'gebezigd', 'werd', 'Dr', '.', 'te', 'Winkel', ',', 'Leerb', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['verliefde', ',', 'boetvaardige', 'Zuchten', 'tot', 'GOd', 'schikken', ',', 'verliebte', ',', 'bussfertige', 'Seufzer', 'zu', 'GOtt', 'schicken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Een', 'langzaam', 'opgaand', 'grasperk', 'omringde', 'het', 'huis', 'van', 'de', 'moestuin', 'door', 'een', 'wit', 'lakwerk', 'afgescheiden', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Want', 'wat', 'is', 'dat', 'anders', 'te', 'segghen', ',', 'dan', 'alhoewel', 'de', 'schorse', 'van', 'den', 'palm', 'boom', 'hardt', ',', 'ende', 'rauw', 'is', ',', 'om', 'dat', 'hy', 'nochtans', 'een', 'seer', 'soete', 'vrucht', 'draeght', ',', 'soo', 'sal', 'ick', 'onbevreest', 'hem', 'opklimmen', ',', 'ende', 'alles', 'dat', 'scherp', ',', 'pijnelijck', ',', 'ende', 'hardt', 'is', 'verwinnen', ',', 'op', 'dat', 'ick', 'eyndelijck', 'de', 'gewenschte', 'vrucht', 'soude', 'mogen', 'genieten', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'Raap', 'selve', 'is', 'bestaande', 'uit', 'sagte', 'en', 'doordringelyke', 'deelen', ',', 'voornamelijk', 'als', 'sy', 'wat', 'scherp', 'zyn', 'en', 'radysagtig', 'smaken', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['vlieger', 'oplaten', ',', 'george', 'h', '.', 'broekhuijzen', ',', 'jr', '.', 'Bl', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Neemt', 'goede', 'Paddestoelen', 'die', 'vast', 'en', 'rood', ',', 'van', 'boven', 'wit', 'en', 'van', 'een', 'goede', 'reuk', 'zyn', ',', 'en', 'gaat', 'hier', 'omtrent', 'voorzichtig', 'te', 'werk', ',', 'want', 'ondeugende', 'te', 'neemen', 'is', 'gevaarlyk', ';', 'snyd', 'die', 'dan', 'in', 'vierendeelen', ',', 'en', 'wascht', 'die', 'verscheide', 'maalen', 'in', 'schoon', 'water', 'af', ',', 'zet', 'ze', 'dan', 'met', 'wat', 'uijen', 'en', 'zout', 'tusschen', 'twee', 'schotels', 'op', 'het', 'vuur', ',', 'dat', 'ze', 'haar', 'water', 'uitgeeven', ',', 'en', 'drukt', 'ze', 'dan', 'ter', 'deegen', 'uit', 'dat', 'ze', 'droog', 'zyn', ',', 'en', 'fruit', 'ze', 'in', 'booter', 'met', 'gekurve', 'petercelie', ',', 'en', 'eet', 'ze', 'met', 'saus', 'is', 'goed', '.']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Blaas', 'doch', 't', 'riet', 'niet', 'eens', 'zoo', 'stijf', 'Al', 'uw', 'kracht', 'is', 'uyt', 'uw', 'lijf', ',', 'Maar', 'wat', 'hebt', 'gij', 'voorgenomen', ';', 'Met', 'die', 'fluyt', 'bij', 'Godt', 'te', 'komen', '?']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['gy', 'bent', 'geleerd', 'thou', 'art', 'learned', '.']","[0, 0, 0, 0, 0, 0, 0]"
"['Op', 'verre', 'na', 'toch', 'had', 'hij', 'den', 'laatsten', 'oogst', 'van', 'dit', 'vruchtbaar', 'veld', 'niet', 'ingezameld', ';', 'maar', 'de', 'baan', 'was', 'geopend', ',', 'de', 'weg', 'aangeduid', 'langs', 'waar', 'anderen', 'op', 'hunne', 'beurt', 'zouden', 'bloemen', 'gaan', 'plukken', 'om', 'eenen', 'loofkrans', 'voor', 'de', 'verdedigers', 'van', 'het', 'heiligste', 'recht', 'te', 'vlechten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Andere', 'zoeken', 'nut', 'te', 'doen', 'aan', 'hunnen', 'Naasten', 'door', 'het', 'overzetten', 'van', 'Boeken', ',', 'die', 'van', 'natuurlyke', 'Wetenschappen', 'handelen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'blydschap', 'noodigt', 'U', 'daar', 'tot', 'een', 'Liefdens', 'stryd', ',', 'Waar', 'uit', 'wy', 'hoopen', 'dat', 'eer', 'nog', 'dit', 'Jaar', 'zyn', 'daagen', 'Geëindigt', 'heeft', ',', 'gy', 'zult', 'de', 'zegetekens', 'draagen', ',', 'Als', 'Achtienhoven', 'U', 'Uw', 'Huw', 'lyk', 's', 'min', 'ten', 'loon', ',', 'Den', 'aanwas', 'Uwer', 'Stam', 'zal', 'toonen', 'met', 'een', 'Zoon', ';', 'Dan', 'zien', 'wy', 'weer', 'met', 'vreugd', 'Uw', 'Oud', 'Geslacht', 'herleeven', ',', 'En', 't', 'haast', 'verstorven', 'Bosch', 'weer', 'nieuwe', 'Telgen', 'geeven', ';', 'Den', 'Bloei', 'herbooren', ',', 'daar', 'wy', 'wenschen', 'Jaar', 'op', 'Jaar', 'De', 'Vrugten', 'van', 'te', 'zien', ',', 'en', 'dat', 'gy', 'met', 'malkaar', 'Altoos', 'des', 'Hemels', 'zorg', 'ziet', 'voor', 'Uw', 'welstand', 'waaken', ',', 'Waar', 'door', 'Uw', 'Zielen', 'meer', 'en', 'meer', 'in', 'Liefde', 'blaaken', ',', 'Op', 'dat', 'gy', 'met', 'dat', 'Schild', 'gewapend', 'alles', 'tart', ',', 'De', 'Deugd', 'de', 'beste', 'schat', ',', 'bewoone', 'steeds', 'uw', 'hart', ',', 'Tot', 'dat', 'd', 'Alzegenaar', 'U', 't', 'aards', 'geluk', 'doet', 'derven', ',', 'En', 'U', 'zyn', 'Zalig', 'Ryk', 'het', 'hoogste', 'Goed', 'doet', 'Erven', ':', 'Om', 'daar', 'in', 'beter', 'Vreugd', ',', 'geen', 'Sterveling', 'bekent', ',', 'Voor', 'Eeuwig', 'weer', 'verëend', 'te', 'leeven', 'zonder', 'End', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Baten', ',', 'zegg', 'ik', ',', 'al', 'te', 'zeer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Daarachter', 'komen', ',', 'zegt', 'de', 'Flandre', 'Libérale', ',', 'meer', 'dan', '4000', 'Antwerpenaars', ',', 'waaronder', 'vele', 'damen', ',', 'die', 'allen', 'bloemen', 'werpen', 'en', 'een', 'krachtig', 'vreugdegeroep', 'doen', 'hooren', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ik', 'hoor', 'de', 'ontruste', 'schapen', 'blaten', '.']","[0, 0, 0, 0, 1, 0, 0]"
"['Hont', '.']","[1, 0]"
"['Welk', 'eene', 'dichterlijke', 'wijkplaats', 'der', 'liefde', 'moet', 'het', 'lachend', 'Innisfallen', 'zijn', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Cherbourg', 'ligt', 'namelijk', 'in', 'het', 'midden', 'van', 'eene', 'diepe', 'bogt', ',', 'die', 'naar', 'het', 'noorden', 'geopend', 'is', ',', 'en', 'er', 'moesten', 'maatregelen', 'getroffen', 'worden', 'om', 'den', 'ingang', 'van', 'de', 'haven', 'en', 'de', 'schepen', 'die', 'op', 'de', 'reede', 'lagen', ',', 'voor', 'noorder', 'en', 'noordwesterstormen', 'te', 'beschutten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Op', 'zekeren', 'schoonen', 'dag', 'was', 'bruno', 'in', 'gezelschap', 'van', 'Jansje', 'met', 'het', 'krieken', 'van', 'den', 'dag', 'op', 'weg', 'gegaan', ',', 'om', 'eenen', 'rijken', 'voorraad', 'van', 'kruiden', 'te', 'verzamelen', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
"['Daarvoor', 'zij', 'de', 'Hemel', 'gedankt', '!']","[0, 0, 0, 0, 0, 0]"
"['Soo', 'S', '.', 'Ian', 'opentlijck', 'van', 'Iudas', 'sprekt', ',', 'het', 'broeden', 'van', 'dat', 'quaedt', 'ey', 'te', 'kennen', 'gheuende', ',', 'daer', 'dat', 'verdoemelijck', 'kiecken', 'af', 'quam', ',', 'het', 'verraedt', ',', 'ende', 'leueren', 'des', 'onnoosels', 'bloedts', 'Christi', 'Iesu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'valluik', 'van', 'dit', 'duister', 'verblijf', 'opent', 'zich', 'dienstvaardig', ',', 'en', 'biedt', 'elken', 'vermoeiden', 'voorbijganger', 'eene', 'vrijplaats', 'aan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['1125', 'Katoen', '2', '2', '3', '5', 'Aan', 'de', 'rijweg', 'zeekust', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'vos', 'hield', 'nog', 'steeds', 'de', 'hand', 'aan', 'zijn', 'oor', ',', 'en', 'wilde', 'eenige', 'woorden', 'van', 'dank', 'uitspreken', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Heb', 'ik', 'mij', 'niet', 'misdeeld', 'en', 'als', 'tot', 'het', 'ongeluk', 'geboren', 'geacht', ',', 'terwijl', 'een', 'ander', ',', 'al', 'misgunde', 'ik', 'het', 'haar', 'juist', 'niet', ',', 'slechts', 'met', 'rozen', 'het', 'levenspad', 'werd', 'bezaaid', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
"['A', '.', 'Wyl', 'de', 'Planten', 'geene', 'eigenlyk', 'gezegde', 'takken', 'hebben', ',', 'en', 'Bloemen', ',', 'Zaaden', 'en', 'Vruchten', 'veelen', 'merktekenen', 'eener', 'Godlyke', 'Wysheid', 'draagen', ',', 'zal', 'ik', 'van', 'de', 'laatsten', 'afzonderlyk', 'met', 'U', 'spreeken', ',', 'en', 'van', 'de', 'eersten', 'dan', ',', 'wanneer', 'we', 'van', 'de', 'Boomen', 'handelen', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
"['De', 'Heer', 'Michaëlis', 'meent', ',', 'dat', 'de', 'Israëllers', 'in', 'hunne', 'keuken', 'geen', 'nierenvet', 'tot', 'kooken', 'en', 'bakken', 'gebruiken', 'mogten', ';', 'maar', 'dat', 'ze', 'zoo', 'veel', 'te', 'meer', 'tot', 'het', 'gebruik', 'van', 'de', 'olie', ',', 'en', 'overzulks', 'ook', 'tot', 'het', 'aankweeken', 'van', 'olijfboomen', ',', 'waren', 'genoodzaakt', 'geweest', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
"['Innig', 'aan', 'die', 'Academie', 'gehecht', ',', 'meende', 'hij', ',', 'toen', 'in', 'het', 'vorige', 'jaar', 'het', 'gerucht', 'ging', ',', 'dat', 'ééne', 'of', 'twee', 'onzer', 'Hoogescholen', 'met', 'vernietiging', 'werden', 'bedreigd', ',', 'niet', 'te', 'moeten', 'zwijgen', ',', 'en', ',', 'zoo', 'als', 'hij', 'het', 'noemde', ':', 'eene', 'kleine', 'pleitrede', 'voor', 'het', 'behoud', 'zijner', 'Hoogeschool', 'te', 'moeten', 'voeren', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nancy', ',', 'mijn', 'kleine', 'Nancy', ',', 'kreet', 'zij', ',', 'heb', 'ik', 'u', 'eindelijk', 'terug', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Hij', 'denkt', 'aan', 'vrienden', ',', 'ver', 'verwijderd', ',', 'Vergeten', ',', 'of', 'in', 't', 'stille', 'graf', ';', 'Dan', 'teekent', 'elk', 'gevallen', 'blaadje', 'Zijn', 'levensweg', 'zoo', 'treffend', 'af', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Hol', 'ziegel', ',', 'Pan', ',', 'Dak', ',', 'Dek', ',', 'of', 'Tegel', 'pan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Onder', 'het', 'verhalen', 'vinden', 'de', 'beide', 'jongelieden', 'meer', 'en', 'meer', 'smaak', 'in', 'elkander', ',', 'en', 'het', 'besluit', 'is', 'dan', 'ook', 'dat', 'ze', 'elkaâr', 'krijgen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Hier', 'nestelden', 'verscheiden', 'leeuwrikken', ',', 'die', 'met', 'eene', 'ruischende', 'vlugt', 'uit', 'het', 'buigend', 'koren', 'opschoten', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
"['De', 'Venetianen', 'hebben', 'mij', 'een', 'goeden', 'raad', 'gegeven', 'sprak', 'San', 'Severino', 'toen', 'ik', 'vroeg', 'werwaarts', 'ik', 'mij', 'na', 'mijne', 'ontvlugting', 'uit', 'Napels', 'begeven', 'zou', ',', 'naar', 'den', 'hertog', 'van', 'Lotharingen', ',', 'die', 'eens', 'aanspraken', 'op', 'Napels', 'maakte', ',', 'naar', 'Frankrijk', 'of', 'naar', 'Spanje', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Uitgezonderd', 'het', 'Mengelwerk', 'en', 'de', 'daarby', 'voorkomende', 'Losse', 'Stukken', ',', 'behelzen', 'dezelven', 'ene', 'enkele', 'opgave', 'nevens', 'ene', 'kortere', 'of', 'bredere', 'beöordeeling', 'van', 'Binnen', 's', 'Lands', 'uitkomende', 'Boeken', 'of', 'Geschriften', ':', 'terwyl', 'alleen', 'de', 'Algemene', 'Bibliotheek', ',', 'welker', 'trage', 'en', 'onregelmatige', 'uitgave', 'inderdaad', 'te', 'bejammeren', 'is', ',', 'ons', ',', 'nu', 'en', 'dan', ',', 'met', 'enige', 'weinige', 'Uitlandsche', 'nieuwe', 'Schryvers', 'bekend', 'maakt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Decius', 'en', 'Valeriaan', 'Hem', 'lieten', 'met', 'schorpioenen', 'slaan', ',', 'Zij', 'waren', 'zeer', 'onvrede', ':', 'Hy', 'wilde', 'hun', 'goon', 'niet', 'bidden', 'aan', ',', 'Nog', 'offerhanden', 'doen', 'meede', ',', '11', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['k', 'Heb', 't', 'meer', 'gehoord', 'uit', 'deze', 'mond', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'helle', 'gouden', 'zonnestralen', 'waren', 'langzamerhand', 'door', 'een', 'zachter', 'gloeiend', 'rood', 'getemperd', ',', 'dat', 'over', 'alle', 'bloemen', 'in', 'den', 'hof', 'zijnen', 'glans', 'verspreidde', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'is', 'eene', 'uitgemaakte', 'zaak', ',', 'dat', 'de', 'Duitschers', 'alleen', 'afdoende', 'maatregelen', 'tot', 'vernieling', 'der', 'sprinkhanen', 'hebben', 'weten', 'aan', 'te', 'wenden', ';', 'dat', 'zij', 'in', 'de', 'Steppen', 'de', 'aardappelteelt', 'hebben', 'ingevoerd', ';', 'dat', 'zij', 'zich', 'op', 'het', 'uitroeijen', 'der', 'slangen', 'hebben', 'toegelegd', ',', 'dat', 'zij', 'het', 'bouwland', 'op', 'de', 'beste', 'wijs', 'weten', 'toe', 'te', 'bereiden', ',', 'en', 'dat', ',', 'in', 'alle', 'jaren', 'van', 'hongersnood', ',', 'de', 'Grieken', 'en', 'zelfs', 'de', 'Russen', 'tot', 'hen', 'hunne', 'toevlugt', 'hebben', 'moeten', 'nemen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Haar', 'Vrouwen', 'blijven', 'onderwijlen', 'op', 'die', 'plaatsen', 'om', 'het', 'Beeren', 'vlees', 'te', 'eten', ',', 'alwaar', 'zy', 'met', 'grote', 'blijdschap', 'haar', 'Mannen', 'van', 'de', 'jagt', 'wederom', 'verwagten', ',', 'welke', 'dan', 'met', 'een', 'ander', 'nieuw', 'gezang', 'aankomen', ',', 'door', 'welke', 'zy', 'haar', 'Vrouwen', 'bidden', 'datze', 'schorsen', 'van', 'Elsen', 'bomen', 'zullen', 'nemen', ',', 'knauwende', 'die', 'tussen', 'hare', 'tanden', 'zeer', 'fijn', 'en', 'klein', ',', 'om', 'haar', 'te', 'werpen', 'en', 'in', 't', 'aansigt', 'te', 'smijten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zoo', 'ja', ',', 'waarom', 'dan', 'hier', 'afgebroken', ',', 'en', 'die', 'beroemde', 'mannen', 'elders', 'gekenschetst', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
